customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0691,Female,0,No,Yes,34,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,87.42,3870.28,No
CUST0692,Female,0,No,Yes,24,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,60.14,456.28,Yes
CUST0693,Male,0,Yes,Yes,27,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,76.15,1920.25,No
CUST0694,Female,0,No,No,14,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,83.7,2543.31,Yes
CUST0695,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),117.25,1358.36,No
CUST0696,Female,1,Yes,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,26.83,2657.3,No
CUST0697,Male,1,No,Yes,25,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Two year,No,Credit card (automatic),61.79,4415.42,No
CUST0698,Female,1,Yes,Yes,18,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),44.59,4723.3,No
CUST0699,Female,0,No,No,16,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),67.67,520.77,Yes
CUST0700,Male,0,Yes,No,42,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,112.05,1373.79,No
CUST0701,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,92.4,4896.09,No
CUST0702,Female,0,No,Yes,41,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,86.19,1366.68,No
CUST0703,Male,0,No,No,49,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.12,3469.68,No
CUST0704,Female,0,No,Yes,39,Yes,No,No,Yes,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),87.11,1282.2,No
CUST0705,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,23.24,1794.7,No
CUST0706,Male,0,Yes,Yes,22,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,78.62,972.57,No
CUST0707,Female,0,Yes,No,51,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.38,4284.37,Yes
CUST0708,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),54.66,4415.59,No
CUST0709,Female,0,Yes,No,62,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),40.15,1498.62,No
CUST0710,Female,1,Yes,No,68,No,Yes,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,100.76,4121.48,Yes
CUST0711,Male,0,No,Yes,42,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),25.39,1804.04,No
CUST0712,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,26.97,513.12,No
CUST0713,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,64.05,3795.22,Yes
CUST0714,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),45.26,2990.3,Yes
CUST0715,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,94.55,1386.42,Yes
CUST0716,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),83.42,1279.94,No
CUST0717,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,97.25,4878.6,No
CUST0718,Female,0,No,No,61,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.47,4315.26,No
CUST0719,Female,0,No,No,57,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.05,4052.8,Yes
CUST0720,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),106.23,657.53,No
CUST0721,Female,1,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,54.53,3780.83,No
CUST0722,Male,0,Yes,Yes,47,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),53.99,1088.41,No
CUST0723,Female,0,No,No,9,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),110.0,4887.4,No
CUST0724,Male,1,No,No,37,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.98,279.4,No
CUST0725,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,55.02,1773.65,No
CUST0726,Male,0,No,Yes,35,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,31.87,2154.67,No
CUST0727,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),22.9,4124.53,No
CUST0728,Male,0,No,Yes,62,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.29,3835.79,Yes
CUST0729,Male,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,63.12,1887.46,No
CUST0730,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),88.7,2836.49,No
CUST0731,Male,1,No,No,64,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,48.93,4181.26,Yes
CUST0732,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,104.97,110.63,No
CUST0733,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,63.76,4014.85,No
CUST0734,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),116.82,4735.54,Yes
CUST0735,Female,0,No,Yes,38,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),115.42,179.68,No
CUST0736,Male,0,No,Yes,59,Yes,Yes,No,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),97.33,246.99,No
CUST0737,Female,1,Yes,Yes,27,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),113.24,1735.68,No
CUST0738,Male,0,Yes,Yes,53,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),90.71,457.09,Yes
CUST0739,Male,1,Yes,Yes,36,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Electronic check,109.56,2406.79,No
CUST0740,Female,0,No,No,8,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,43.65,3648.98,Yes
CUST0741,Male,1,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,54.54,2843.16,No
CUST0742,Female,0,No,No,58,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),95.29,998.23,Yes
CUST0743,Female,0,Yes,No,1,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,62.46,3280.96,No
CUST0744,Male,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,103.73,3430.58,Yes
CUST0745,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),107.76,4663.58,Yes
CUST0746,Female,0,Yes,Yes,59,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.97,751.05,Yes
CUST0747,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,102.35,3467.83,No
CUST0748,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,35.43,4558.91,No
CUST0749,Male,1,Yes,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,53.42,2517.79,Yes
CUST0750,Female,0,No,Yes,17,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,71.8,1821.76,No
CUST0751,Female,0,Yes,Yes,62,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,No,Bank transfer (automatic),42.64,870.33,Yes
CUST0752,Male,0,Yes,Yes,21,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.93,4336.6,No
CUST0753,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,77.87,1983.35,Yes
CUST0754,Female,0,Yes,No,57,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,40.69,4625.91,No
CUST0755,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,99.56,4241.84,No
CUST0756,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),83.16,1895.67,No
CUST0757,Female,0,Yes,No,6,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),51.78,2878.09,No
CUST0758,Male,0,No,No,60,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.22,155.33,Yes
CUST0759,Male,0,Yes,No,53,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.88,1330.84,No
CUST0760,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,103.57,3557.16,Yes
CUST0761,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,42.98,3396.0,No
CUST0762,Female,0,No,Yes,54,No,No phone service,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,23.56,1779.78,Yes
CUST0763,Male,0,Yes,No,2,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,100.45,4046.87,Yes
CUST0764,Female,0,No,No,37,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),81.55,1194.46,Yes
CUST0765,Male,0,Yes,Yes,0,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),30.09,2317.13,No
CUST0766,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,78.74,2373.2,No
CUST0767,Male,0,No,Yes,28,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),65.22,1717.27,No
CUST0768,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,97.46,4774.24,Yes
CUST0769,Female,0,Yes,No,20,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,40.91,3489.49,No
CUST0770,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),65.32,2705.21,No
CUST0771,Male,0,No,No,66,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),35.62,2562.37,No
CUST0772,Male,1,No,No,46,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,115.75,813.29,Yes
CUST0773,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.87,1873.49,No
CUST0774,Female,0,No,Yes,67,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),93.67,3370.41,No
CUST0775,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),89.02,4624.36,No
CUST0776,Male,0,No,No,0,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),62.33,4085.99,Yes
CUST0777,Male,0,Yes,No,67,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,112.33,1515.94,Yes
CUST0778,Female,1,Yes,No,11,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),27.29,2181.1,Yes
CUST0779,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),100.33,432.93,No
CUST0780,Male,0,No,No,26,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.52,528.82,No
CUST0781,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.4,2361.75,No
CUST0782,Male,0,Yes,No,22,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.94,2660.49,No
CUST0783,Female,0,No,No,24,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,98.27,1334.85,No
CUST0784,Female,0,No,No,20,No,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,103.85,3221.06,No
CUST0785,Female,0,No,Yes,60,Yes,No,No,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,78.37,3522.84,No
CUST0786,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,60.3,1509.6,No
CUST0787,Male,0,Yes,No,51,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No,One year,No,Credit card (automatic),114.65,3796.96,No
CUST0788,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,44.65,1043.91,No
CUST0789,Female,0,No,No,54,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),100.31,2730.37,No
CUST0790,Male,0,Yes,Yes,45,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.2,4025.32,No
CUST0791,Female,0,No,Yes,31,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Electronic check,57.69,2694.31,No
CUST0792,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,20.14,4541.65,Yes
CUST0793,Male,0,Yes,No,4,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),64.66,311.34,No
CUST0794,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),47.67,2949.8,Yes
CUST0795,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),30.43,2817.54,Yes
CUST0796,Male,0,No,No,57,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),27.52,3308.56,No
CUST0797,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),54.76,4170.37,No
CUST0798,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),81.48,3634.75,No
CUST0799,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),103.75,3955.61,No
CUST0800,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,38.36,1458.31,Yes
CUST0801,Male,0,No,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,62.46,1949.74,Yes
CUST0802,Female,1,No,Yes,38,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.2,3141.35,No
CUST0803,Male,0,No,Yes,21,Yes,No,No,Yes,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),71.34,2776.24,No
CUST0804,Male,0,No,Yes,40,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),100.96,4806.3,Yes
CUST0805,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),75.36,950.44,No
CUST0806,Female,1,No,Yes,41,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.67,1769.37,No
CUST0807,Female,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),71.86,2872.32,No
CUST0808,Male,0,No,Yes,29,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,80.38,4342.46,No
CUST0809,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,63.74,4648.16,No
CUST0810,Male,0,No,No,28,Yes,No,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,102.31,1693.46,No
CUST0811,Male,0,No,Yes,36,Yes,No phone service,No,Yes,Yes,No,No,Yes,No internet service,One year,No,Mailed check,112.38,354.2,No
CUST0812,Male,1,Yes,No,12,No,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),83.91,2119.67,Yes
CUST0813,Male,0,No,No,31,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,102.08,1983.83,No
CUST0814,Female,0,Yes,No,45,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),25.9,4932.71,No
CUST0815,Female,0,Yes,No,22,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),110.61,2166.68,Yes
CUST0816,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,38.89,1542.5,Yes
CUST0817,Male,0,Yes,No,16,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,45.65,1839.58,No
CUST0818,Male,0,No,No,65,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),25.33,1996.69,No
CUST0819,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),116.54,4111.27,No
CUST0820,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,105.2,423.45,Yes
CUST0821,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Mailed check,111.32,1596.21,No
CUST0822,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),104.72,4832.27,No
CUST0823,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.95,782.45,Yes
CUST0824,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,No,Mailed check,112.41,3718.15,No
CUST0825,Female,1,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,116.95,1794.84,Yes
CUST0826,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.26,2917.29,Yes
CUST0827,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),37.56,515.75,No
CUST0828,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,85.86,1545.93,No
CUST0829,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.54,2514.31,Yes
CUST0830,Female,0,No,Yes,10,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,107.21,1173.87,No
CUST0831,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.18,2718.51,Yes
CUST0832,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,113.38,1114.4,No
CUST0833,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,109.4,3257.5,No
CUST0834,Female,1,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),97.63,4523.68,No
CUST0835,Male,1,Yes,Yes,27,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,91.83,445.73,Yes
CUST0836,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.48,1098.75,No
CUST0837,Male,0,Yes,No,71,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,82.13,4225.23,Yes
CUST0838,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),72.15,3165.14,No
CUST0839,Female,0,Yes,No,46,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Electronic check,106.19,411.97,No
CUST0840,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),69.17,2442.02,No
CUST0841,Male,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),32.77,1064.6,Yes
CUST0842,Female,0,Yes,Yes,18,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,20.5,1011.5,No
CUST0843,Male,1,Yes,No,66,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,No,Electronic check,87.79,4704.41,No
CUST0844,Male,0,No,No,39,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,74.99,3812.48,No
CUST0845,Male,0,No,Yes,46,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),53.1,3487.23,No
CUST0846,Male,0,No,Yes,64,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,36.9,1209.87,No
CUST0847,Female,0,No,Yes,28,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,66.67,610.5,No
CUST0848,Female,0,No,Yes,49,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,30.03,4356.75,No
CUST0849,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,53.61,49.28,No
CUST0850,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),57.92,1952.72,No
CUST0851,Male,1,No,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,66.56,1402.51,No
CUST0852,Female,0,Yes,No,47,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),66.66,2860.47,No
CUST0853,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),45.7,1267.53,No
CUST0854,Male,0,Yes,Yes,48,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,105.02,1569.8,No
CUST0855,Male,0,No,No,63,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),55.55,4253.2,No
CUST0856,Male,1,Yes,No,60,No,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,42.96,3023.88,No
CUST0857,Male,1,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),37.58,745.5,No
CUST0858,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),52.26,3637.83,No
CUST0859,Female,0,No,Yes,25,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,26.76,1053.15,No
CUST0860,Male,0,Yes,No,16,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),23.29,2176.36,No
CUST0861,Female,1,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.51,3240.1,No
CUST0862,Male,0,No,No,12,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,One year,No,Mailed check,81.91,1374.21,Yes
CUST0863,Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.96,1932.85,No
